application_id,company_name,sector,requested_limit_cr,gstr_1_sales_cr,bank_inflows_cr,dscr,current_ratio,debt_to_equity,gst_vs_bank_variance,circular_trading_risk_score,litigation_count,promoter_sentiment,sector_risk_score,due_diligence_score,final_score,decision,actual_default,timestamp
SYN-2033-00962,Premier Systems,IT Services,81.06,191.33,197.86,1.34,1.6,1.34,3.42,5.65,0,NEGATIVE,24.28,3.66,77.98,APPROVE,0,2025-11-20T16:56:05.592174
SYN-2024-00064,Supreme Solutions,Construction,64.57,161.1,158.25,1.61,1.56,1.24,1.77,17.23,0,NEUTRAL,14.19,0.82,100.0,APPROVE,0,2025-09-25T16:56:05.482996
SYN-2032-00812,United Industries,IT Services,114.05,170.76,159.32,1.06,0.82,3.35,6.7,67.26,3,NEGATIVE,44.3,-3.94,0.0,REJECT,0,2025-12-08T16:56:05.576432
SYN-2024-00014,National Systems,Chemicals,77.67,168.71,162.31,0.96,0.83,3.62,3.79,78.01,2,NEGATIVE,43.61,-4.07,0.0,REJECT,1,2026-01-08T16:56:05.474103
SYN-2025-00156,Sterling Enterprises,Automotive Parts,43.99,55.83,60.95,0.68,0.32,2.06,9.18,72.12,1,NEUTRAL,40.48,-0.99,5.23,REJECT,0,2025-10-16T16:56:05.494455
SYN-2024-00040,Sterling Corporation,Pharmaceuticals,64.79,182.21,185.27,1.07,1.24,0.84,1.68,23.31,0,NEUTRAL,22.73,2.46,85.71,APPROVE,0,2026-02-09T16:56:05.478678
SYN-2028-00492,Universal Industries,Chemicals,24.8,51.32,54.2,0.59,1.14,1.71,5.62,52.81,2,NEGATIVE,68.16,-3.05,0.0,REJECT,1,2026-01-26T16:56:05.549750
SYN-2027-00379,Apex Industries,Industrial Manufacturing,90.67,148.75,165.38,0.84,0.79,3.38,11.18,85.21,3,NEGATIVE,60.0,-4.07,0.0,REJECT,1,2025-12-06T16:56:05.535180
SYN-2025-00187,Imperial Enterprises,Automotive Parts,64.57,85.23,80.12,0.82,0.67,3.24,6.0,74.66,2,NEUTRAL,71.92,-2.33,0.0,REJECT,1,2025-04-29T16:56:05.498066
SYN-2031-00763,Sterling Technologies,Construction,49.31,143.93,136.41,0.97,0.3,1.92,5.23,66.62,1,POSITIVE,74.93,-1.75,20.49,REJECT,0,2025-05-07T16:56:05.571963
SYN-2026-00216,Universal Systems,Pharmaceuticals,40.81,51.4,54.27,0.69,1.04,1.15,5.58,80.63,2,NEGATIVE,54.58,-2.73,0.0,REJECT,0,2025-07-23T16:56:05.501753
SYN-2031-00791,Elite Solutions,Pharmaceuticals,75.8,146.16,137.23,1.15,1.09,2.71,6.11,93.75,1,NEGATIVE,45.63,-2.98,0.0,REJECT,1,2025-06-04T16:56:05.574460
SYN-2024-00052,Universal Industries,Food Processing,16.93,42.74,40.68,0.87,0.82,2.09,4.82,93.81,2,NEGATIVE,66.7,-4.8,0.0,REJECT,0,2026-01-31T16:56:05.480643
SYN-2032-00878,Prime Industries,Textiles,21.72,68.29,66.05,1.81,1.24,1.42,3.28,7.96,0,POSITIVE,33.77,4.66,100.0,APPROVE,0,2025-04-21T16:56:05.582664
SYN-2027-00337,Global Enterprises,Renewable Energy,22.02,45.29,45.93,1.32,1.71,0.38,1.41,10.3,0,POSITIVE,38.06,4.64,100.0,APPROVE,0,2025-05-17T16:56:05.529260
SYN-2031-00748,Classic Manufacturing,Chemicals,48.96,66.75,65.59,1.58,0.73,0.32,1.73,0.88,0,POSITIVE,21.87,3.73,100.0,APPROVE,0,2025-06-07T16:56:05.569852
SYN-2031-00719,Modern Solutions,Renewable Energy,23.34,53.4,60.02,1.09,1.01,2.31,12.4,87.53,3,NEUTRAL,66.19,-3.43,0.0,REJECT,1,2025-03-29T16:56:05.567578
SYN-2031-00724,Crown Systems,Retail,19.54,60.97,56.91,0.78,1.13,3.05,6.67,60.79,4,NEUTRAL,79.19,-1.47,0.0,REJECT,1,2025-03-29T16:56:05.568147
SYN-2026-00295,Imperial Industries,Industrial Manufacturing,12.42,23.12,23.08,1.76,1.71,1.22,0.17,12.58,0,NEUTRAL,33.78,2.8,100.0,APPROVE,0,2025-12-20T16:56:05.516225
SYN-2031-00701,Global Technologies,Renewable Energy,48.49,102.95,100.96,1.51,2.18,0.96,1.93,26.38,0,POSITIVE,38.34,4.62,100.0,APPROVE,0,2026-01-11T16:56:05.566071
SYN-2026-00251,Classic Manufacturing,Renewable Energy,130.53,199.02,204.75,1.07,1.69,0.99,2.88,28.82,0,NEUTRAL,38.54,4.91,86.01,APPROVE,0,2025-06-05T16:56:05.505777
SYN-2031-00726,Modern Systems,Automotive Parts,6.93,12.82,14.13,1.36,0.79,1.42,10.2,96.92,1,NEUTRAL,78.63,-3.33,10.09,REJECT,1,2025-08-19T16:56:05.568303
SYN-2028-00461,Supreme Manufacturing,Automotive Parts,104.69,174.36,161.77,0.66,1.0,1.88,7.22,86.0,4,NEGATIVE,78.8,-1.5,0.0,REJECT,1,2025-11-28T16:56:05.547510
SYN-2028-00455,Royal Solutions,Industrial Manufacturing,67.82,124.47,129.66,1.61,1.88,1.45,4.17,5.76,0,NEUTRAL,28.7,2.64,100.0,APPROVE,0,2025-03-24T16:56:05.546872
SYN-2033-00996,United Industries,Automotive Parts,22.17,35.34,34.88,1.92,1.45,1.14,1.32,12.19,0,NEUTRAL,10.69,4.01,100.0,APPROVE,0,2025-05-19T16:56:05.595137
SYN-2032-00815,Elite Group,Construction,26.05,35.04,38.26,0.69,1.51,0.1,9.19,55.2,2,NEUTRAL,41.22,-1.24,25.4,REJECT,1,2025-06-11T16:56:05.577056
SYN-2032-00862,Elite Enterprises,Automotive Parts,42.45,114.05,110.27,1.04,1.35,1.69,3.31,1.53,0,NEUTRAL,18.23,0.67,81.15,APPROVE,0,2025-06-28T16:56:05.581249
SYN-2026-00269,Classic Systems,IT Services,66.04,174.41,172.29,1.71,1.97,1.45,1.21,16.58,0,POSITIVE,13.95,1.55,100.0,APPROVE,0,2025-06-18T16:56:05.511253
SYN-2026-00201,Classic Industries,Renewable Energy,123.91,167.56,163.61,1.52,2.26,0.74,2.36,2.82,0,POSITIVE,30.08,2.86,100.0,APPROVE,0,2025-09-18T16:56:05.499868
SYN-2025-00161,Royal Manufacturing,Industrial Manufacturing,17.49,45.19,42.89,0.73,1.16,1.42,5.09,60.98,3,NEGATIVE,66.45,-4.51,0.0,REJECT,1,2025-10-19T16:56:05.494996
SYN-2029-00555,Royal Corporation,IT Services,34.5,80.74,79.29,1.76,2.18,1.27,1.79,4.64,0,POSITIVE,17.47,2.44,100.0,APPROVE,0,2025-04-10T16:56:05.554776
SYN-2031-00729,Imperial Manufacturing,Renewable Energy,24.09,46.3,47.27,1.45,2.24,1.38,2.1,15.97,0,POSITIVE,12.49,2.92,100.0,APPROVE,0,2025-08-14T16:56:05.568511
SYN-2028-00401,Universal Technologies,Automotive Parts,75.92,148.87,146.02,1.35,1.25,1.36,1.91,5.43,0,POSITIVE,20.03,2.89,100.0,APPROVE,0,2025-06-25T16:56:05.537779
SYN-2031-00702,Prime Manufacturing,Automotive Parts,7.79,10.14,10.38,1.52,1.65,0.46,2.39,12.87,0,NEUTRAL,31.81,0.82,100.0,APPROVE,0,2025-09-26T16:56:05.566140
SYN-2028-00476,Global Technologies,Retail,26.92,67.93,66.08,1.31,1.83,1.21,2.72,8.73,0,POSITIVE,35.74,0.65,100.0,APPROVE,0,2025-04-25T16:56:05.548687
SYN-2032-00821,Modern Corporation,Food Processing,80.5,190.61,194.13,1.72,1.92,1.43,1.84,12.47,0,NEUTRAL,31.29,3.73,100.0,APPROVE,0,2025-04-01T16:56:05.577582
SYN-2031-00771,Crown Systems,Textiles,30.86,62.14,61.85,1.74,1.93,2.67,0.46,27.57,0,POSITIVE,23.44,1.94,100.0,APPROVE,0,2025-10-22T16:56:05.572952
SYN-2025-00105,Supreme Technologies,Food Processing,57.04,120.61,123.38,1.68,1.87,0.98,2.29,9.03,0,POSITIVE,12.02,3.1,100.0,APPROVE,0,2025-10-29T16:56:05.488102
SYN-2029-00565,Supreme Solutions,IT Services,58.78,145.59,159.13,0.65,0.7,2.19,9.3,89.61,2,NEGATIVE,70.49,-2.16,0.0,REJECT,0,2026-03-05T16:56:05.556076
SYN-2027-00389,Prime Manufacturing,Chemicals,68.37,188.77,175.96,0.9,1.55,4.32,6.79,89.72,3,NEGATIVE,51.08,-0.62,0.0,REJECT,1,2026-02-04T16:56:05.535923
SYN-2024-00001,Classic Manufacturing,Retail,39.59,65.33,64.48,1.36,2.02,0.97,1.3,9.13,0,POSITIVE,22.96,0.7,100.0,APPROVE,0,2025-05-03T16:56:05.472637
SYN-2033-00937,Premier Group,Food Processing,73.36,133.06,114.13,0.82,1.4,3.01,14.23,43.07,3,NEGATIVE,60.21,-2.54,0.0,REJECT,0,2025-06-29T16:56:05.589666
SYN-2033-00982,Global Systems,Construction,45.46,64.06,64.35,1.29,1.72,1.93,0.45,15.41,0,POSITIVE,11.66,0.4,100.0,APPROVE,0,2025-05-14T16:56:05.593919
SYN-2029-00561,Premier Manufacturing,Industrial Manufacturing,21.12,43.15,48.32,0.85,0.85,2.09,11.98,74.71,4,NEGATIVE,62.16,-0.78,0.0,REJECT,1,2025-05-01T16:56:05.555521
SYN-2024-00080,Premier Technologies,Retail,48.89,82.14,83.56,1.6,1.3,1.66,1.72,24.52,0,POSITIVE,17.78,1.34,100.0,APPROVE,0,2025-05-08T16:56:05.485204
SYN-2026-00205,Supreme Technologies,Industrial Manufacturing,4.69,11.46,11.82,1.08,1.77,0.45,3.14,6.21,0,POSITIVE,10.17,0.18,100.0,APPROVE,0,2026-02-11T16:56:05.500338
SYN-2024-00034,Prime Manufacturing,Food Processing,129.86,163.3,168.11,1.77,1.92,1.61,2.94,8.46,0,POSITIVE,32.52,2.06,100.0,APPROVE,0,2025-11-23T16:56:05.477743
SYN-2031-00775,Global Systems,Construction,145.85,183.09,177.17,0.83,1.33,0.65,3.23,19.21,0,POSITIVE,22.54,0.53,86.34,APPROVE,0,2025-04-03T16:56:05.573314
SYN-2029-00508,Supreme Group,Chemicals,17.95,45.76,41.97,0.41,0.87,1.8,8.3,85.4,2,NEGATIVE,47.46,-4.71,0.0,REJECT,1,2026-02-23T16:56:05.550844
SYN-2028-00427,Sterling Enterprises,Construction,114.32,170.34,170.3,1.36,1.74,1.01,0.02,6.59,0,POSITIVE,37.45,0.84,100.0,APPROVE,0,2025-08-16T16:56:05.542771
SYN-2028-00454,United Technologies,Construction,50.0,82.15,82.84,1.32,1.95,1.36,0.83,16.93,0,NEGATIVE,14.99,4.85,86.5,APPROVE,0,2025-06-16T16:56:05.546744
SYN-2027-00366,Apex Technologies,Pharmaceuticals,9.27,13.08,13.42,1.39,1.97,1.29,2.64,24.7,0,POSITIVE,33.39,0.2,99.58,APPROVE,0,2026-02-08T16:56:05.534207
SYN-2024-00091,Universal Systems,Automotive Parts,51.17,123.29,120.77,1.49,2.07,1.21,2.04,9.57,0,POSITIVE,11.11,0.6,100.0,APPROVE,0,2025-07-06T16:56:05.486276
SYN-2027-00339,Universal Enterprises,Textiles,61.58,141.3,131.0,0.61,1.62,3.25,7.29,93.73,4,NEGATIVE,52.56,-4.05,0.0,REJECT,1,2026-03-03T16:56:05.529764
SYN-2032-00897,National Enterprises,Pharmaceuticals,68.02,137.82,130.45,0.6,0.84,1.54,5.34,70.69,2,NEGATIVE,60.5,-3.74,0.0,REJECT,1,2025-05-14T16:56:05.584370
SYN-2029-00564,Sterling Systems,Food Processing,68.11,114.39,110.04,0.8,1.47,3.29,3.8,61.0,4,NEGATIVE,42.63,-1.74,0.0,REJECT,1,2025-10-28T16:56:05.555901
SYN-2027-00345,Supreme Technologies,Renewable Energy,13.92,26.09,26.07,1.47,2.33,0.56,0.1,24.17,0,POSITIVE,16.27,2.41,100.0,APPROVE,0,2025-11-06T16:56:05.531441
SYN-2031-00776,Sterling Technologies,Food Processing,89.5,140.48,142.73,1.86,1.8,1.23,1.6,8.31,0,NEUTRAL,18.5,1.11,100.0,APPROVE,0,2025-04-18T16:56:05.573380
SYN-2026-00241,Prime Corporation,Chemicals,35.65,47.85,49.62,1.61,1.44,0.77,3.69,19.34,0,POSITIVE,31.4,1.44,100.0,APPROVE,0,2026-02-27T16:56:05.504639
SYN-2024-00013,Imperial Manufacturing,Textiles,35.61,55.99,57.36,1.52,2.79,1.1,2.45,4.35,0,NEUTRAL,39.57,3.81,100.0,APPROVE,0,2025-08-22T16:56:05.474015
SYN-2027-00315,Universal Systems,Textiles,109.47,185.05,198.21,0.81,1.27,0.48,7.11,49.22,2,NEGATIVE,51.08,-2.04,3.8,REJECT,0,2026-01-27T16:56:05.518675
SYN-2030-00600,United Industries,Food Processing,16.44,34.76,31.54,1.05,0.87,2.72,9.25,59.92,3,NEGATIVE,46.08,-0.96,0.0,REJECT,1,2025-04-09T16:56:05.559074
SYN-2027-00387,Sterling Group,Automotive Parts,92.69,162.57,156.42,1.65,1.51,2.28,3.79,26.16,0,NEGATIVE,20.36,0.4,67.04,CONDITIONAL_APPROVE,0,2026-01-19T16:56:05.535770
SYN-2026-00273,National Corporation,Food Processing,65.51,196.27,200.96,1.39,1.27,0.99,2.39,8.34,0,NEGATIVE,22.96,2.59,78.22,APPROVE,0,2025-03-23T16:56:05.511873
SYN-2025-00166,Premier Group,Chemicals,60.49,188.1,195.18,1.65,2.09,1.53,3.76,5.32,0,POSITIVE,39.54,0.82,100.0,APPROVE,0,2026-02-14T16:56:05.495406
SYN-2032-00840,Sterling Industries,Industrial Manufacturing,88.99,195.44,208.33,1.01,1.33,3.88,6.59,63.19,1,NEUTRAL,65.31,-2.7,6.13,REJECT,0,2025-04-01T16:56:05.579411
SYN-2033-00992,Apex Technologies,Construction,118.09,190.24,206.05,0.88,0.62,1.6,8.31,75.47,1,NEGATIVE,42.09,-0.62,0.0,REJECT,0,2025-05-31T16:56:05.594759
SYN-2030-00646,Elite Corporation,Renewable Energy,64.81,156.53,156.87,1.48,1.43,1.2,0.22,7.01,0,NEUTRAL,33.4,4.61,100.0,APPROVE,0,2025-05-23T16:56:05.562409
SYN-2032-00818,Universal Manufacturing,IT Services,48.15,81.86,75.21,1.18,1.07,3.37,8.12,57.34,1,NEUTRAL,77.46,-1.04,11.91,REJECT,1,2025-11-23T16:56:05.577342
SYN-2028-00484,Prime Technologies,IT Services,120.02,198.15,179.21,0.8,1.45,1.4,9.56,72.63,2,NEUTRAL,60.61,-3.15,2.19,REJECT,1,2025-07-17T16:56:05.549220
SYN-2033-00980,Apex Industries,Chemicals,86.16,153.17,153.96,1.46,1.96,1.21,0.52,2.57,1,POSITIVE,11.16,1.84,100.0,APPROVE,0,2025-06-22T16:56:05.593734
SYN-2029-00504,National Solutions,Construction,60.08,131.81,142.11,0.91,1.36,1.97,7.82,65.61,2,NEUTRAL,77.14,-2.37,1.35,REJECT,1,2025-12-29T16:56:05.550548
SYN-2032-00831,Prime Solutions,Automotive Parts,100.11,183.83,174.95,1.19,1.09,3.5,4.83,81.92,3,NEUTRAL,59.7,-2.75,0.0,REJECT,1,2025-11-14T16:56:05.578632
SYN-2026-00243,Modern Solutions,Industrial Manufacturing,76.75,98.18,99.86,1.43,1.4,0.1,1.71,15.93,0,POSITIVE,10.3,2.6,100.0,APPROVE,0,2025-03-24T16:56:05.504786
SYN-2029-00566,Classic Industries,Retail,51.93,70.75,72.7,1.44,2.22,1.17,2.75,4.28,0,POSITIVE,38.55,4.41,100.0,APPROVE,0,2025-03-20T16:56:05.556161
SYN-2032-00875,Supreme Group,Textiles,42.7,104.78,97.31,0.95,0.5,2.77,7.13,55.47,1,NEUTRAL,59.23,-3.64,6.43,REJECT,1,2025-06-29T16:56:05.582430
SYN-2029-00562,Global Enterprises,Automotive Parts,106.61,161.51,157.54,1.91,2.32,2.03,2.46,22.71,0,POSITIVE,15.0,0.43,100.0,APPROVE,0,2025-04-04T16:56:05.555610
SYN-2030-00686,Elite Group,Industrial Manufacturing,118.97,151.44,146.51,1.22,1.58,1.09,3.26,7.36,0,POSITIVE,19.62,2.19,100.0,APPROVE,0,2025-07-25T16:56:05.565081
SYN-2025-00189,United Systems,Automotive Parts,83.05,105.99,106.41,1.21,1.97,2.23,0.4,2.5,0,NEUTRAL,34.11,2.09,90.34,APPROVE,0,2025-11-25T16:56:05.498444
SYN-2031-00782,Apex Enterprises,Industrial Manufacturing,23.51,45.73,45.43,1.62,1.33,1.66,0.66,9.47,0,NEUTRAL,16.69,3.29,100.0,APPROVE,0,2025-12-10T16:56:05.573803
SYN-2030-00699,Classic Enterprises,Automotive Parts,56.79,128.69,125.71,1.47,1.86,0.82,2.32,11.75,0,POSITIVE,29.78,1.89,100.0,APPROVE,0,2025-10-05T16:56:05.565952
SYN-2028-00475,Universal Systems,Textiles,71.06,176.77,156.65,0.7,1.17,2.45,11.38,44.13,2,NEGATIVE,56.69,-0.87,0.0,REJECT,0,2025-04-03T16:56:05.548629
SYN-2030-00681,Premier Group,Automotive Parts,48.55,136.12,136.03,1.26,2.64,1.22,0.06,15.86,0,POSITIVE,32.07,3.6,100.0,APPROVE,1,2026-02-28T16:56:05.564749
SYN-2029-00510,Universal Enterprises,Industrial Manufacturing,22.12,34.67,33.37,1.86,2.54,1.62,3.74,6.18,0,POSITIVE,13.78,4.29,100.0,APPROVE,0,2025-07-19T16:56:05.550979
SYN-2024-00058,Modern Technologies,Pharmaceuticals,19.32,55.07,52.39,1.24,1.25,1.66,4.86,10.68,1,POSITIVE,28.17,0.76,76.36,APPROVE,0,2025-07-07T16:56:05.481944
SYN-2028-00474,Modern Manufacturing,Industrial Manufacturing,49.44,100.27,113.22,0.98,1.1,3.0,12.92,87.87,3,NEUTRAL,58.28,-0.17,0.0,REJECT,0,2025-05-31T16:56:05.548572
SYN-2029-00560,Universal Enterprises,Renewable Energy,57.06,144.37,143.69,1.7,2.04,1.0,0.47,11.2,0,POSITIVE,33.95,1.83,100.0,APPROVE,0,2025-08-22T16:56:05.555385
SYN-2032-00856,Royal Manufacturing,IT Services,82.94,146.86,144.95,2.02,2.76,1.31,1.3,18.71,0,POSITIVE,24.08,1.98,100.0,APPROVE,0,2025-09-09T16:56:05.580700
SYN-2031-00747,Imperial Technologies,Automotive Parts,18.77,48.22,46.66,1.96,2.3,0.86,3.23,21.26,0,POSITIVE,11.21,1.69,100.0,APPROVE,0,2025-04-19T16:56:05.569763
SYN-2026-00252,Universal Technologies,Textiles,32.11,46.12,44.32,0.48,1.24,4.12,3.91,44.38,2,NEGATIVE,79.25,-0.46,0.0,REJECT,0,2025-03-30T16:56:05.505990
SYN-2024-00021,Sterling Technologies,Food Processing,151.41,193.66,199.61,1.18,1.99,1.09,3.07,0.46,0,NEUTRAL,22.85,4.27,100.0,APPROVE,0,2025-07-19T16:56:05.474915
SYN-2027-00313,Global Corporation,Food Processing,48.27,123.87,108.97,1.19,1.1,3.31,12.02,56.52,1,NEGATIVE,65.44,-1.47,0.0,REJECT,1,2025-05-25T16:56:05.518375
SYN-2028-00459,Premier Technologies,Chemicals,10.39,32.65,32.69,1.35,2.05,1.21,0.11,23.06,0,POSITIVE,27.3,0.26,100.0,APPROVE,0,2025-11-14T16:56:05.547264
SYN-2025-00160,Global Solutions,Food Processing,44.67,139.24,140.45,1.89,2.42,1.22,0.87,4.51,0,POSITIVE,25.37,0.42,100.0,APPROVE,0,2025-09-22T16:56:05.494862
SYN-2026-00276,Sterling Systems,Renewable Energy,90.45,138.44,123.92,1.13,1.5,1.46,10.49,40.91,4,NEUTRAL,50.04,-1.95,1.96,REJECT,0,2025-04-03T16:56:05.512524
SYN-2033-00955,Classic Technologies,Industrial Manufacturing,30.89,49.47,50.02,1.48,1.44,0.92,1.11,19.84,0,POSITIVE,22.11,4.36,100.0,APPROVE,0,2026-02-04T16:56:05.591604
SYN-2025-00191,Classic Manufacturing,Construction,37.34,69.73,74.69,0.84,0.99,2.77,7.11,89.14,2,NEUTRAL,68.41,-0.89,0.0,REJECT,1,2025-12-22T16:56:05.498656
SYN-2027-00385,Classic Solutions,Textiles,15.32,21.67,20.82,0.57,0.59,1.06,3.93,79.58,2,NEGATIVE,65.93,-0.3,0.0,REJECT,1,2025-04-16T16:56:05.535630
SYN-2032-00805,National Industries,Industrial Manufacturing,74.4,172.1,171.64,1.5,1.76,0.56,0.27,19.35,0,NEUTRAL,28.28,2.6,100.0,APPROVE,0,2025-08-18T16:56:05.575800
SYN-2028-00413,Universal Corporation,Textiles,46.74,67.64,68.57,1.27,2.23,0.53,1.38,29.3,0,NEUTRAL,38.04,3.83,100.0,APPROVE,0,2025-07-01T16:56:05.540873
SYN-2028-00491,Elite Systems,Automotive Parts,22.67,47.83,48.63,1.65,1.63,0.46,1.69,4.01,1,POSITIVE,12.18,3.1,100.0,APPROVE,0,2025-09-19T16:56:05.549685
SYN-2027-00343,Prime Manufacturing,Construction,52.85,117.92,119.9,1.95,2.04,1.24,1.68,15.97,0,NEUTRAL,15.18,4.69,100.0,APPROVE,0,2026-02-14T16:56:05.531055
SYN-2031-00769,Modern Systems,IT Services,40.02,80.99,71.87,1.15,1.36,2.95,11.26,63.88,2,NEGATIVE,72.12,-4.52,0.0,REJECT,1,2026-01-12T16:56:05.572807
SYN-2027-00308,Apex Technologies,Automotive Parts,48.58,72.06,72.28,1.6,1.93,1.43,0.3,2.02,0,POSITIVE,39.97,4.03,100.0,APPROVE,0,2025-03-24T16:56:05.517736
SYN-2030-00661,National Corporation,Renewable Energy,64.97,99.45,85.7,0.77,1.28,2.41,13.83,70.75,1,NEUTRAL,58.2,-0.3,4.11,REJECT,1,2025-12-11T16:56:05.563393
SYN-2025-00130,Prime Corporation,Textiles,64.21,87.31,92.32,1.13,0.76,2.74,5.74,99.96,1,NEUTRAL,79.09,-1.09,2.43,REJECT,0,2025-12-30T16:56:05.490614
SYN-2030-00663,Premier Manufacturing,IT Services,47.36,120.03,117.39,1.38,2.53,1.79,2.21,14.4,0,POSITIVE,24.8,4.5,100.0,APPROVE,0,2025-10-11T16:56:05.563510
SYN-2032-00871,Prime Corporation,Textiles,93.03,120.19,112.08,0.99,1.31,3.98,6.75,63.28,1,NEGATIVE,55.93,-4.66,0.0,REJECT,1,2025-06-14T16:56:05.582079
SYN-2024-00099,Global Industries,Textiles,42.61,87.61,89.8,1.32,1.64,1.34,2.5,19.66,0,POSITIVE,12.61,1.3,100.0,APPROVE,0,2025-07-11T16:56:05.487209
SYN-2027-00372,Elite Corporation,Food Processing,65.12,145.8,140.57,1.5,2.95,0.37,3.59,27.52,0,NEUTRAL,14.3,2.63,100.0,APPROVE,0,2025-07-27T16:56:05.534638
SYN-2024-00087,Universal Technologies,Construction,16.12,24.28,26.15,0.68,1.14,4.55,7.71,60.05,3,NEGATIVE,44.26,-2.52,0.0,REJECT,0,2025-06-06T16:56:05.485820
SYN-2028-00458,United Technologies,Textiles,29.77,54.96,53.88,1.99,1.94,0.77,1.95,29.17,0,NEUTRAL,28.43,2.15,100.0,APPROVE,0,2025-07-09T16:56:05.547200
SYN-2027-00330,Modern Manufacturing,Textiles,21.39,39.35,38.68,1.22,1.53,1.35,1.72,14.04,0,NEUTRAL,32.82,2.15,88.3,APPROVE,0,2025-09-19T16:56:05.525052
SYN-2026-00214,United Group,Renewable Energy,81.08,124.2,120.21,1.59,1.9,1.13,3.22,9.57,0,POSITIVE,21.14,3.44,100.0,APPROVE,1,2025-12-02T16:56:05.501389
SYN-2028-00466,Premier Group,Food Processing,8.18,17.66,17.83,1.14,2.22,1.49,0.94,14.22,0,NEGATIVE,28.5,2.34,74.58,CONDITIONAL_APPROVE,1,2025-06-07T16:56:05.548044
SYN-2025-00121,Universal Corporation,Renewable Energy,32.28,44.39,45.45,1.31,1.96,1.45,2.39,5.39,0,POSITIVE,39.14,2.46,100.0,APPROVE,0,2025-12-05T16:56:05.489758
SYN-2030-00614,Elite Industries,Automotive Parts,138.77,184.52,176.17,1.32,1.55,0.75,4.53,27.95,0,POSITIVE,25.35,0.78,97.57,APPROVE,0,2025-10-09T16:56:05.560115
SYN-2024-00020,Elite Enterprises,Construction,64.85,147.27,141.11,1.58,2.13,1.21,4.18,17.31,0,NEUTRAL,15.86,0.12,100.0,APPROVE,0,2025-03-19T16:56:05.474771
SYN-2031-00700,United Corporation,Food Processing,7.01,14.89,14.59,1.59,1.58,2.13,2.05,7.47,0,NEUTRAL,20.03,4.02,100.0,APPROVE,0,2025-12-29T16:56:05.566011
SYN-2024-00071,Premier Systems,Textiles,64.15,125.28,114.41,0.82,1.32,2.88,8.67,82.43,1,NEUTRAL,63.05,-1.32,2.97,REJECT,1,2025-09-16T16:56:05.484114
SYN-2025-00106,United Manufacturing,Food Processing,102.34,199.45,195.66,1.33,1.95,1.98,1.9,20.5,0,NEUTRAL,18.21,2.26,93.17,APPROVE,0,2025-06-03T16:56:05.488264
SYN-2026-00270,National Systems,Retail,126.69,168.24,184.81,0.94,0.98,3.35,9.85,55.03,2,NEGATIVE,62.87,-4.94,0.0,REJECT,1,2025-08-17T16:56:05.511412
SYN-2032-00860,Supreme Corporation,Retail,87.04,121.5,110.06,0.96,1.5,3.35,9.41,46.42,2,NEGATIVE,67.88,-4.64,0.0,REJECT,0,2025-09-07T16:56:05.581074
SYN-2028-00435,Premier Technologies,Renewable Energy,26.07,40.38,40.18,1.45,1.88,0.7,0.48,11.31,0,NEGATIVE,26.34,0.84,85.91,APPROVE,0,2025-05-27T16:56:05.543543
SYN-2025-00102,Prime Industries,Construction,11.09,15.56,15.09,1.82,2.27,1.89,2.97,4.76,0,NEUTRAL,36.16,0.64,100.0,APPROVE,0,2025-04-08T16:56:05.487518
